wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-20 20:53:11.789,0.1219,eac_transition:INHIBITED,slider,0,0,-17.80,-17.80,-17.60,INHIBITED,OUT_OF_RANGE,3,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:11.828,0.1613,eac_transition:AVAILABLE,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,4,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:12.070,0.4032,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,10,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:12.473,0.8063,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,20,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:12.873,1.2065,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,30,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:13.273,1.6064,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,40,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:13.673,2.0066,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,50,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:14.073,2.4066,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,60,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:14.473,2.8065,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,70,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:14.873,3.2065,,slider,0,0,-17.80,-17.80,-17.60,AVAILABLE,OUT_OF_RANGE,80,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:15.273,3.6065,,slider,0,0,-17.80,-17.80,-12.00,AVAILABLE,OUT_OF_RANGE,90,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:15.674,4.0078,,slider,0,0,-17.80,-17.80,16.90,AVAILABLE,OUT_OF_RANGE,100,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:16.074,4.4078,,slider,0,0,-17.80,-17.80,-1.40,AVAILABLE,OUT_OF_RANGE,110,0,P,P,0.00,released,RELEASED
2026-05-20 20:53:16.474,4.8078,,slider,0,0,-17.80,-17.80,-1.20,AVAILABLE,OUT_OF_RANGE,120,0,P,P,0.00,released,RELEASED
