wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-18 21:51:14.805,0.1674,eac_transition:AVAILABLE,slider,0,0,-20.86,-20.34,136.00,AVAILABLE,HANDS_ON,3,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:15.089,0.4513,,slider,0,0,-20.86,-21.02,136.00,AVAILABLE,HANDS_ON,10,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:15.488,0.8504,,slider,0,0,-20.86,-20.53,136.00,AVAILABLE,HANDS_ON,20,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:15.888,1.2501,,slider,0,0,-20.86,-20.75,136.00,AVAILABLE,HANDS_ON,30,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:16.014,1.3763,engage,slider,1,0,136.00,136.00,136.00,AVAILABLE,HANDS_ON,33,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:16.090,1.4522,eac_transition:ACTIVE,slider,1,0,-22.63,124.00,135.50,ACTIVE,NONE,35,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:16.295,1.6576,,slider,1,0,-22.63,88.00,114.10,ACTIVE,NONE,40,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:16.695,2.0574,,slider,1,0,-22.63,16.00,41.30,ACTIVE,NONE,50,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:17.083,2.4451,,slider,1,0,-22.63,-20.62,-16.50,ACTIVE,NONE,60,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:17.484,2.8458,,slider,1,0,-17.35,-20.88,-20.00,ACTIVE,NONE,70,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:17.884,3.2461,,slider,1,0,-20.86,-20.39,-20.50,ACTIVE,NONE,80,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:18.283,3.6450,,slider,1,0,-20.86,-20.57,-20.80,ACTIVE,NONE,90,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:18.684,4.0457,,slider,1,0,-20.86,-21.16,-20.90,ACTIVE,NONE,100,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:19.083,4.4450,,slider,1,0,-19.11,-20.92,-20.90,ACTIVE,NONE,110,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:19.483,4.8455,,slider,1,0,-20.86,-20.89,-20.90,ACTIVE,NONE,120,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:19.884,5.2467,,slider,1,0,-20.86,-20.53,-20.90,ACTIVE,NONE,130,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:20.284,5.6465,,slider,1,0,-20.86,-20.36,-20.90,ACTIVE,NONE,140,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:20.684,6.0459,,slider,1,0,-20.86,-20.66,-20.90,ACTIVE,NONE,150,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:21.086,6.4480,,slider,1,0,-22.63,-20.97,-20.90,ACTIVE,NONE,160,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:21.484,6.8464,,slider,1,0,-20.86,-20.66,-20.80,ACTIVE,NONE,170,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:21.884,7.2458,,slider,1,0,-20.86,-20.32,-20.80,ACTIVE,NONE,180,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:22.284,7.6464,,slider,1,0,-19.11,-20.77,-20.70,ACTIVE,NONE,190,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:22.684,8.0466,,slider,1,0,-20.86,-20.68,-20.70,ACTIVE,NONE,200,0,P,P,0.00,PRESSED,FAULT
2026-05-18 21:51:23.086,8.4480,,slider,1,0,-20.86,-20.79,-20.70,ACTIVE,NONE,210,0,P,P,0.00,PRESSED,FAULT
