wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-20 20:54:07.905,0.2494,eac_transition:AVAILABLE,slider,0,0,17.35,7.01,-1.30,AVAILABLE,OUT_OF_RANGE,4,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:08.147,0.4906,,slider,0,0,17.35,15.14,-1.30,AVAILABLE,OUT_OF_RANGE,10,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:08.547,0.8911,,slider,0,0,19.54,17.47,-1.30,AVAILABLE,OUT_OF_RANGE,20,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:08.617,0.9604,engage,slider,1,0,-1.30,-1.30,-1.30,AVAILABLE,OUT_OF_RANGE,21,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:08.668,1.0116,eac_transition:ACTIVE,slider,1,0,15.17,0.64,-1.30,ACTIVE,NONE,23,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:08.949,1.2933,,slider,1,0,17.35,14.42,7.30,ACTIVE,NONE,30,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:09.349,1.6928,,slider,1,0,19.54,17.67,14.70,ACTIVE,NONE,40,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:09.750,2.0936,,slider,1,0,17.35,17.91,16.80,ACTIVE,NONE,50,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:10.150,2.4936,,slider,1,0,17.35,16.30,17.10,ACTIVE,NONE,60,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:10.549,2.8934,,slider,1,0,17.35,17.41,17.20,ACTIVE,NONE,70,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:10.954,3.2975,,slider,1,0,360.00,54.73,33.60,ACTIVE,NONE,80,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:11.354,3.6978,,slider,1,0,-28.96,80.38,93.90,ACTIVE,NONE,90,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:11.754,4.0978,,slider,1,0,-28.96,8.38,39.00,ACTIVE,NONE,100,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:12.154,4.4981,,slider,1,0,-28.96,-29.01,-23.30,ACTIVE,NONE,110,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:12.554,4.8982,,slider,1,0,-28.96,-28.90,-28.30,ACTIVE,NONE,120,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:12.954,5.2981,,slider,1,0,-28.96,-28.56,-28.60,ACTIVE,NONE,130,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:13.354,5.6982,,slider,1,0,-28.96,-29.65,-29.10,ACTIVE,NONE,140,0,P,P,0.00,released,RELEASED
2026-05-20 20:54:13.754,6.0979,,slider,1,0,-28.96,-29.24,-29.20,ACTIVE,NONE,150,0,P,P,0.00,released,RELEASED
