wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-08 19:50:43.448,0.0648,eac_transition:INHIBITED,keyboard,0,0,0.00,-0.00,-16.50,INHIBITED,OUT_OF_RANGE,1,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:43.508,0.1253,eac_transition:AVAILABLE,keyboard,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,3,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:43.790,0.4069,,keyboard,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,10,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:44.189,0.8063,,keyboard,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,20,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:44.589,1.2062,,keyboard,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,30,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:44.989,1.6062,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,40,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:45.389,2.0065,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,50,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:45.789,2.4064,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,60,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:46.190,2.8068,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,70,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:46.589,3.2065,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,80,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:46.989,3.6063,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,90,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:47.389,4.0064,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,100,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:47.790,4.4066,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,110,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:48.190,4.8066,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,120,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:48.590,5.2066,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,130,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:48.989,5.6064,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,140,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:49.390,6.0068,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,150,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:49.790,6.4068,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,160,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:50.190,6.8069,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,170,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:50.590,7.2065,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,180,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:50.990,7.6069,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,190,0,P,P,0.00,released,RELEASED
2026-05-08 19:50:51.390,8.0066,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,200,0,P,P,0.00,PRESSED,FAULT
2026-05-08 19:50:51.790,8.4068,,slider,0,0,0.00,-0.00,-16.50,AVAILABLE,OUT_OF_RANGE,210,0,P,P,0.00,PRESSED,FAULT
