wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph
2026-05-07 00:10:09.122,33.6155,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,840,0,P,P,0.00
2026-05-07 00:10:09.523,34.0163,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,850,0,P,P,0.00
2026-05-07 00:10:09.922,34.4155,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,860,0,P,P,0.00
2026-05-07 00:10:10.323,34.8160,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,870,0,P,P,0.00
2026-05-07 00:10:10.723,35.2163,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,880,0,P,P,0.00
2026-05-07 00:10:11.122,35.6153,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,890,0,P,P,0.00
2026-05-07 00:10:11.523,36.0160,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,900,0,P,P,0.00
2026-05-07 00:10:11.922,36.4159,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,910,0,P,P,0.00
2026-05-07 00:10:12.322,36.8155,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,920,0,P,P,0.00
2026-05-07 00:10:12.722,37.2159,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,930,0,P,P,0.00
2026-05-07 00:10:13.122,37.6158,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,940,0,P,P,0.00
2026-05-07 00:10:13.522,38.0159,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,950,0,P,P,0.00
2026-05-07 00:10:13.923,38.4163,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,960,0,P,P,0.00
2026-05-07 00:10:14.323,38.8168,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,970,0,P,P,0.00
2026-05-07 00:10:14.723,39.2162,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,980,0,P,P,0.00
2026-05-07 00:10:15.123,39.6161,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,990,0,P,P,0.00
2026-05-07 00:10:15.524,40.0171,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1000,0,P,P,0.00
2026-05-07 00:10:15.923,40.4164,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1010,0,P,P,0.00
2026-05-07 00:10:16.323,40.8161,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1020,0,P,P,0.00
2026-05-07 00:10:16.723,41.2164,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1030,0,P,P,0.00
2026-05-07 00:10:17.123,41.6166,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1040,0,P,P,0.00
2026-05-07 00:10:17.523,42.0164,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1050,0,P,P,0.00
2026-05-07 00:10:17.923,42.4166,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1060,0,P,P,0.00
2026-05-07 00:10:18.323,42.8164,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1070,0,P,P,0.00
2026-05-07 00:10:18.723,43.2166,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1080,0,P,P,0.00
2026-05-07 00:10:19.123,43.6166,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1090,0,P,P,0.00
2026-05-07 00:10:19.523,44.0167,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1100,0,P,P,0.00
2026-05-07 00:10:19.923,44.4166,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1110,0,P,P,0.00
2026-05-07 00:10:20.325,44.8182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1120,0,P,P,0.00
2026-05-07 00:10:20.724,45.2172,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1130,0,P,P,0.00
2026-05-07 00:10:21.123,45.6167,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1140,0,P,P,0.00
2026-05-07 00:10:21.524,46.0172,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1150,0,P,P,0.00
2026-05-07 00:10:21.923,46.4167,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1160,0,P,P,0.00
2026-05-07 00:10:22.324,46.8168,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1170,0,P,P,0.00
2026-05-07 00:10:22.724,47.2172,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1180,0,P,P,0.00
2026-05-07 00:10:23.124,47.6170,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1190,0,P,P,0.00
2026-05-07 00:10:23.524,48.0177,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1200,0,P,P,0.00
2026-05-07 00:10:23.925,48.4180,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1210,0,P,P,0.00
2026-05-07 00:10:24.324,48.8176,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1220,0,P,P,0.00
2026-05-07 00:10:24.724,49.2171,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1230,0,P,P,0.00
2026-05-07 00:10:25.124,49.6175,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1240,0,P,P,0.00
2026-05-07 00:10:25.524,50.0173,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1250,0,P,P,0.00
2026-05-07 00:10:25.924,50.4172,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1260,0,P,P,0.00
2026-05-07 00:10:26.325,50.8182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1270,0,P,P,0.00
2026-05-07 00:10:26.725,51.2178,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1280,0,P,P,0.00
2026-05-07 00:10:27.124,51.6171,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1290,0,P,P,0.00
2026-05-07 00:10:27.525,52.0183,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1300,0,P,P,0.00
2026-05-07 00:10:27.924,52.4176,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1310,0,P,P,0.00
2026-05-07 00:10:28.324,52.8177,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1320,0,P,P,0.00
2026-05-07 00:10:28.724,53.2175,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1330,0,P,P,0.00
2026-05-07 00:10:29.125,53.6178,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1340,0,P,P,0.00
2026-05-07 00:10:29.525,54.0179,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1350,0,P,P,0.00
2026-05-07 00:10:29.924,54.4176,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1360,0,P,P,0.00
2026-05-07 00:10:30.324,54.8176,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1370,0,P,P,0.00
2026-05-07 00:10:30.724,55.2177,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1380,0,P,P,0.00
2026-05-07 00:10:31.124,55.6175,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1390,0,P,P,0.00
2026-05-07 00:10:31.525,56.0180,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1400,0,P,P,0.00
2026-05-07 00:10:31.925,56.4180,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1410,0,P,P,0.00
2026-05-07 00:10:32.325,56.8179,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1420,0,P,P,0.00
2026-05-07 00:10:32.725,57.2185,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1430,0,P,P,0.00
2026-05-07 00:10:33.125,57.6179,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1440,0,P,P,0.00
2026-05-07 00:10:33.525,58.0182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1450,0,P,P,0.00
2026-05-07 00:10:33.925,58.4182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1460,0,P,P,0.00
2026-05-07 00:10:34.325,58.8184,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1470,0,P,P,0.00
2026-05-07 00:10:34.725,59.2185,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1480,0,P,P,0.00
2026-05-07 00:10:35.126,59.6187,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1490,0,P,P,0.00
2026-05-07 00:10:35.525,60.0181,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1500,0,P,P,0.00
2026-05-07 00:10:35.925,60.4181,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1510,0,P,P,0.00
2026-05-07 00:10:36.325,60.8186,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1520,0,P,P,0.00
2026-05-07 00:10:36.725,61.2183,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1530,0,P,P,0.00
2026-05-07 00:10:37.125,61.6182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1540,0,P,P,0.00
2026-05-07 00:10:37.525,62.0186,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1550,0,P,P,0.00
2026-05-07 00:10:37.925,62.4182,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1560,0,P,P,0.00
2026-05-07 00:10:38.325,62.8186,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1570,0,P,P,0.00
2026-05-07 00:10:38.726,63.2186,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1580,0,P,P,0.00
2026-05-07 00:10:39.126,63.6187,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1590,0,P,P,0.00
2026-05-07 00:10:39.526,64.0189,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1600,0,P,P,0.00
2026-05-07 00:10:39.925,64.4185,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1610,0,P,P,0.00
2026-05-07 00:10:40.326,64.8187,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1620,0,P,P,0.00
2026-05-07 00:10:40.726,65.2186,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1630,0,P,P,0.00
2026-05-07 00:10:41.126,65.6188,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1640,0,P,P,0.00
2026-05-07 00:10:41.526,66.0188,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1650,0,P,P,0.00
2026-05-07 00:10:41.926,66.4187,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1660,0,P,P,0.00
2026-05-07 00:10:42.326,66.8189,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1670,0,P,P,0.00
2026-05-07 00:10:42.726,67.2190,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1680,0,P,P,0.00
2026-05-07 00:10:43.126,67.6189,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1690,0,P,P,0.00
2026-05-07 00:10:43.526,68.0191,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1700,0,P,P,0.00
2026-05-07 00:10:43.926,68.4190,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1710,0,P,P,0.00
2026-05-07 00:10:44.326,68.8189,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1720,0,P,P,0.00
2026-05-07 00:10:44.726,69.2193,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1730,0,P,P,0.00
2026-05-07 00:10:45.126,69.6190,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1740,0,P,P,0.00
2026-05-07 00:10:45.526,70.0190,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1750,0,P,P,0.00
2026-05-07 00:10:45.926,70.4192,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1760,0,P,P,0.00
2026-05-07 00:10:46.326,70.8193,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1770,0,P,P,0.00
2026-05-07 00:10:46.726,71.2191,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1780,0,P,P,0.00
2026-05-07 00:10:47.126,71.6195,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1790,0,P,P,0.00
2026-05-07 00:10:47.527,72.0199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1800,0,P,P,0.00
2026-05-07 00:10:47.926,72.4192,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1810,0,P,P,0.00
2026-05-07 00:10:48.327,72.8199,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1820,0,P,P,0.00
2026-05-07 00:10:48.727,73.2198,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1830,0,P,P,0.00
2026-05-07 00:10:49.127,73.6196,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1840,0,P,P,0.00
2026-05-07 00:10:49.527,74.0197,,slider,0,0,0.00,-0.00,12.70,AVAILABLE,OUT_OF_RANGE,1850,0,P,P,0.00
