wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-26 21:08:49.021,0.2502,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,-5.90,AVAILABLE,OUT_OF_RANGE,3,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:49.301,0.5305,,slider,0,0,0.00,0.00,-5.90,AVAILABLE,OUT_OF_RANGE,10,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:49.708,0.9372,,slider,0,0,0.00,0.00,-5.90,AVAILABLE,OUT_OF_RANGE,20,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:49.831,1.0608,engage,slider,1,0,-5.90,-5.90,-5.90,AVAILABLE,OUT_OF_RANGE,23,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:49.908,1.1373,eac_transition:ACTIVE,slider,1,0,0.00,-3.58,-5.90,ACTIVE,NONE,25,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:50.108,1.3372,,slider,1,0,0.00,-0.80,-3.90,ACTIVE,NONE,30,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:50.508,1.7375,,slider,1,0,0.00,-0.04,-1.00,ACTIVE,NONE,40,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:50.908,2.1374,,slider,1,0,0.00,-0.00,-0.30,ACTIVE,NONE,50,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:51.308,2.5377,,slider,1,0,0.00,-0.00,-0.20,ACTIVE,NONE,60,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:51.708,2.9375,,slider,1,0,0.00,-0.00,0.20,ACTIVE,NONE,70,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:52.108,3.3375,,slider,1,0,0.00,-0.00,0.20,ACTIVE,NONE,80,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:52.508,3.7376,,slider,1,0,0.00,-0.00,0.20,ACTIVE,NONE,90,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:52.908,4.1377,,slider,1,0,0.00,-0.00,0.20,ACTIVE,NONE,100,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:53.313,4.5426,,slider,1,0,299.38,45.00,18.70,ACTIVE,NONE,110,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:53.697,4.9265,,slider,1,0,0.00,96.00,87.00,ACTIVE,NONE,120,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:54.104,5.3337,,slider,1,0,-23.95,27.00,55.20,ACTIVE,NONE,130,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:54.509,5.7384,,slider,1,0,-139.31,-45.00,-17.10,ACTIVE,NONE,140,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:54.911,6.1408,,slider,1,0,-160.70,-117.00,-91.20,ACTIVE,NONE,150,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:55.298,6.5276,,slider,1,0,-179.95,-172.41,-160.70,ACTIVE,NONE,160,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:55.698,6.9272,,slider,1,0,-310.85,-213.84,-194.10,ACTIVE,NONE,170,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:56.098,7.3276,,slider,1,0,-172.09,-191.49,-214.90,ACTIVE,NONE,180,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:56.506,7.7358,,slider,1,0,-328.66,-232.32,-209.00,ACTIVE,NONE,190,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:56.906,8.1357,,slider,1,0,-305.07,-304.32,-278.60,ACTIVE,NONE,200,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:57.306,8.5356,,slider,1,0,-175.99,-242.91,-270.30,ACTIVE,NONE,210,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:57.706,8.9354,,slider,1,0,-135.92,-170.91,-198.30,ACTIVE,NONE,220,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:58.106,9.3355,,slider,1,0,-360.00,-206.91,-183.10,ACTIVE,NONE,230,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:58.506,9.7355,,slider,1,0,-353.63,-278.91,-251.00,ACTIVE,NONE,240,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:58.906,10.1359,,slider,1,0,-347.40,-349.20,-325.80,ACTIVE,NONE,250,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:59.306,10.5358,,slider,1,0,-238.38,-349.01,-348.50,ACTIVE,NONE,260,0,P,P,0.00,released,RELEASED
2026-05-26 21:08:59.706,10.9354,,slider,1,0,-49.45,-277.01,-307.10,ACTIVE,NONE,270,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:00.106,11.3355,,slider,1,0,-54.16,-205.01,-231.60,ACTIVE,NONE,280,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:00.506,11.7355,,slider,1,0,-61.39,-133.01,-157.80,ACTIVE,NONE,290,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:00.911,12.1405,,slider,1,0,-54.16,-61.01,-85.80,ACTIVE,NONE,300,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:01.311,12.5405,,slider,1,0,-58.96,-59.82,-59.40,ACTIVE,NONE,310,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:01.711,12.9406,,slider,1,0,-42.52,-45.48,-51.20,ACTIVE,NONE,320,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:02.111,13.3406,,slider,1,0,-35.73,-38.56,-41.40,ACTIVE,NONE,330,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:02.511,13.7406,,slider,1,0,-29.07,-29.60,-32.50,ACTIVE,NONE,340,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:02.911,14.1406,,slider,1,0,-51.80,-41.30,-30.60,ACTIVE,NONE,350,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:03.298,14.5271,,slider,1,0,-66.31,-60.63,-53.20,ACTIVE,NONE,360,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:03.698,14.9273,,slider,1,0,-89.79,-82.65,-71.90,ACTIVE,NONE,370,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:04.103,15.3322,,slider,1,0,-109.80,-104.81,-96.80,ACTIVE,NONE,380,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:04.506,15.7355,,slider,1,0,-128.41,-120.94,-113.80,ACTIVE,NONE,390,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:04.907,16.1363,,slider,1,0,-131.65,-135.22,-133.30,ACTIVE,NONE,400,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:05.308,16.5379,,slider,1,0,-101.01,-116.90,-128.60,ACTIVE,NONE,410,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:05.712,16.9415,,slider,1,0,-68.81,-79.34,-94.50,ACTIVE,NONE,420,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:06.112,17.3417,,slider,1,0,-31.28,-45.24,-58.80,ACTIVE,NONE,430,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:06.513,17.7424,,slider,1,0,-20.33,-23.97,-30.20,ACTIVE,NONE,440,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:06.913,18.1423,,slider,1,0,-7.45,-11.06,-15.30,ACTIVE,NONE,450,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:07.299,18.5284,,slider,1,0,9.59,1.98,-2.90,ACTIVE,NONE,460,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:07.707,18.9369,,slider,1,0,49.45,38.97,26.80,ACTIVE,NONE,470,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:08.107,19.3370,,slider,1,0,128.41,95.84,73.60,ACTIVE,NONE,480,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:08.507,19.7370,,slider,1,0,155.63,149.17,133.40,ACTIVE,NONE,490,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:08.912,20.1412,,slider,1,0,323.17,199.37,177.00,ACTIVE,NONE,500,0,P,P,0.00,released,RELEASED
2026-05-26 21:09:09.312,20.5412,,slider,1,0,341.40,271.37,247.20,ACTIVE,NONE,510,0,P,P,0.00,released,RELEASED
