wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors
2026-05-06 22:53:40.776,5.6992,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,140,0
2026-05-06 22:53:41.177,6.0994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,150,0
2026-05-06 22:53:41.576,6.4992,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,160,0
2026-05-06 22:53:41.977,6.8994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,170,0
2026-05-06 22:53:42.377,7.2993,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,180,0
2026-05-06 22:53:42.777,7.6994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,190,0
2026-05-06 22:53:43.177,8.0994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,200,0
2026-05-06 22:53:43.577,8.4994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,210,0
2026-05-06 22:53:43.977,8.8996,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,220,0
2026-05-06 22:53:44.377,9.2995,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,230,0
2026-05-06 22:53:44.777,9.6994,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,240,0
2026-05-06 22:53:45.177,10.0995,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,250,0
2026-05-06 22:53:45.577,10.4995,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,260,0
2026-05-06 22:53:45.977,10.8997,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,270,0
2026-05-06 22:53:46.377,11.2995,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,280,0
2026-05-06 22:53:46.777,11.6995,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,290,0
2026-05-06 22:53:47.177,12.0996,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,300,0
2026-05-06 22:53:47.578,12.4999,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,310,0
2026-05-06 22:53:47.977,12.8997,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,320,0
2026-05-06 22:53:48.377,13.2997,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,330,0
2026-05-06 22:53:48.777,13.6997,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,340,0
2026-05-06 22:53:49.178,14.0998,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,350,0
2026-05-06 22:53:49.577,14.4996,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,360,0
2026-05-06 22:53:49.978,14.8998,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,370,0
2026-05-06 22:53:50.378,15.3000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,380,0
2026-05-06 22:53:50.778,15.6998,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,390,0
2026-05-06 22:53:51.178,16.0999,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,400,0
2026-05-06 22:53:51.578,16.5000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,410,0
2026-05-06 22:53:51.978,16.9000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,420,0
2026-05-06 22:53:52.378,17.3000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,430,0
2026-05-06 22:53:52.778,17.7000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,440,0
2026-05-06 22:53:53.178,18.0999,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,450,0
2026-05-06 22:53:53.578,18.5002,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,460,0
2026-05-06 22:53:53.978,18.8999,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,470,0
2026-05-06 22:53:54.378,19.3000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,480,0
2026-05-06 22:53:54.778,19.7000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,490,0
2026-05-06 22:53:55.178,20.1000,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,500,0
2026-05-06 22:53:55.578,20.5001,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,510,0
2026-05-06 22:53:55.978,20.9002,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,520,0
2026-05-06 22:53:56.378,21.3001,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,530,0
2026-05-06 22:53:56.779,21.7003,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,540,0
2026-05-06 22:53:57.179,22.1001,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,550,0
2026-05-06 22:53:57.579,22.5002,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,560,0
2026-05-06 22:53:57.979,22.9003,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,570,0
2026-05-06 22:53:58.379,23.3003,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,580,0
2026-05-06 22:53:58.779,23.7002,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,590,0
2026-05-06 22:53:59.179,24.1005,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,600,0
2026-05-06 22:53:59.579,24.5004,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,610,0
2026-05-06 22:53:59.979,24.9004,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,620,0
2026-05-06 22:54:00.379,25.3003,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,630,0
2026-05-06 22:54:00.779,25.7004,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,640,0
2026-05-06 22:54:01.179,26.1005,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,650,0
2026-05-06 22:54:01.579,26.5007,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,660,0
2026-05-06 22:54:01.979,26.9004,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,670,0
2026-05-06 22:54:02.379,27.3005,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,680,0
2026-05-06 22:54:02.779,27.7005,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,690,0
2026-05-06 22:54:03.179,28.1005,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,700,0
2026-05-06 22:54:03.580,28.5008,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,710,0
2026-05-06 22:54:03.979,28.9006,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,720,0
2026-05-06 22:54:04.380,29.3008,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,730,0
2026-05-06 22:54:04.780,29.7006,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,740,0
2026-05-06 22:54:05.180,30.1006,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,750,0
2026-05-06 22:54:05.580,30.5009,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,760,0
2026-05-06 22:54:05.980,30.9007,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,770,0
2026-05-06 22:54:06.380,31.3007,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,780,0
2026-05-06 22:54:06.780,31.7008,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,790,0
2026-05-06 22:54:07.180,32.1008,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,800,0
2026-05-06 22:54:07.580,32.5011,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,810,0
2026-05-06 22:54:07.980,32.9010,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,820,0
2026-05-06 22:54:08.380,33.3010,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,830,0
2026-05-06 22:54:08.780,33.7010,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,840,0
2026-05-06 22:54:09.180,34.1011,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,850,0
2026-05-06 22:54:09.581,34.5013,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,860,0
2026-05-06 22:54:09.981,34.9012,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,870,0
2026-05-06 22:54:10.381,35.3012,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,880,0
2026-05-06 22:54:10.781,35.7012,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,890,0
2026-05-06 22:54:11.181,36.1012,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,900,0
2026-05-06 22:54:11.581,36.5017,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,910,0
2026-05-06 22:54:11.981,36.9013,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,920,0
2026-05-06 22:54:12.381,37.3014,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,930,0
2026-05-06 22:54:12.781,37.7016,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,940,0
2026-05-06 22:54:13.181,38.1013,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,950,0
2026-05-06 22:54:13.581,38.5014,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,960,0
2026-05-06 22:54:13.981,38.9014,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,970,0
2026-05-06 22:54:14.381,39.3014,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,980,0
2026-05-06 22:54:14.782,39.7019,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,990,0
2026-05-06 22:54:15.182,40.1020,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1000,0
2026-05-06 22:54:15.582,40.5018,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1010,0
2026-05-06 22:54:15.982,40.9018,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1020,0
2026-05-06 22:54:16.382,41.3017,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1030,0
2026-05-06 22:54:16.783,41.7027,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1040,0
2026-05-06 22:54:17.182,42.1019,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1050,0
2026-05-06 22:54:17.582,42.5020,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1060,0
2026-05-06 22:54:17.982,42.9019,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1070,0
2026-05-06 22:54:18.382,43.3022,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1080,0
2026-05-06 22:54:18.782,43.7019,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1090,0
2026-05-06 22:54:19.183,44.1026,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1100,0
2026-05-06 22:54:19.582,44.5022,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1110,0
2026-05-06 22:54:19.983,44.9026,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1120,0
2026-05-06 22:54:20.382,45.3021,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1130,0
2026-05-06 22:54:20.782,45.7021,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1140,0
2026-05-06 22:54:21.183,46.1025,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1150,0
2026-05-06 22:54:21.582,46.5022,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1160,0
2026-05-06 22:54:21.983,46.9023,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1170,0
2026-05-06 22:54:22.383,47.3024,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1180,0
2026-05-06 22:54:22.783,47.7022,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1190,0
2026-05-06 22:54:23.183,48.1023,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1200,0
2026-05-06 22:54:23.583,48.5024,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1210,0
2026-05-06 22:54:23.983,48.9023,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1220,0
2026-05-06 22:54:24.383,49.3024,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1230,0
2026-05-06 22:54:24.783,49.7026,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1240,0
2026-05-06 22:54:25.183,50.1028,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1250,0
2026-05-06 22:54:25.583,50.5025,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1260,0
2026-05-06 22:54:25.983,50.9027,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1270,0
2026-05-06 22:54:26.383,51.3029,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1280,0
2026-05-06 22:54:26.784,51.7030,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1290,0
2026-05-06 22:54:27.183,52.1027,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1300,0
2026-05-06 22:54:27.583,52.5026,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1310,0
2026-05-06 22:54:27.984,52.9028,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1320,0
2026-05-06 22:54:28.384,53.3027,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1330,0
2026-05-06 22:54:28.784,53.7028,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1340,0
2026-05-06 22:54:29.184,54.1032,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1350,0
2026-05-06 22:54:29.584,54.5028,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1360,0
2026-05-06 22:54:29.984,54.9030,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1370,0
2026-05-06 22:54:30.384,55.3030,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1380,0
2026-05-06 22:54:30.784,55.7030,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1390,0
2026-05-06 22:54:31.184,56.1035,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1400,0
2026-05-06 22:54:31.584,56.5031,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1410,0
2026-05-06 22:54:31.984,56.9031,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1420,0
2026-05-06 22:54:32.384,57.3032,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1430,0
2026-05-06 22:54:32.784,57.7032,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1440,0
2026-05-06 22:54:33.184,58.1033,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1450,0
2026-05-06 22:54:33.585,58.5034,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1460,0
2026-05-06 22:54:33.985,58.9033,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1470,0
2026-05-06 22:54:34.385,59.3034,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1480,0
2026-05-06 22:54:34.785,59.7033,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1490,0
2026-05-06 22:54:35.185,60.1034,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1500,0
2026-05-06 22:54:35.585,60.5035,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1510,0
2026-05-06 22:54:35.985,60.9035,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1520,0
2026-05-06 22:54:36.385,61.3036,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1530,0
2026-05-06 22:54:36.785,61.7036,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1540,0
2026-05-06 22:54:37.185,62.1037,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1550,0
2026-05-06 22:54:37.585,62.5037,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1560,0
2026-05-06 22:54:37.986,62.9040,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1570,0
2026-05-06 22:54:38.385,63.3037,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1580,0
2026-05-06 22:54:38.785,63.7036,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1590,0
2026-05-06 22:54:39.185,64.1038,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1600,0
2026-05-06 22:54:39.585,64.5036,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1610,0
2026-05-06 22:54:39.986,64.9038,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1620,0
2026-05-06 22:54:40.386,65.3038,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1630,0
2026-05-06 22:54:40.786,65.7041,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1640,0
2026-05-06 22:54:41.186,66.1044,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1650,0
2026-05-06 22:54:41.586,66.5042,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1660,0
2026-05-06 22:54:41.986,66.9040,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1670,0
2026-05-06 22:54:42.386,67.3044,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1680,0
2026-05-06 22:54:42.786,67.7040,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1690,0
2026-05-06 22:54:43.186,68.1041,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1700,0
2026-05-06 22:54:43.586,68.5043,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1710,0
2026-05-06 22:54:43.986,68.9041,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1720,0
2026-05-06 22:54:44.386,69.3042,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1730,0
2026-05-06 22:54:44.786,69.7044,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1740,0
2026-05-06 22:54:45.186,70.1044,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1750,0
2026-05-06 22:54:45.587,70.5048,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1760,0
2026-05-06 22:54:45.988,70.9055,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1770,0
2026-05-06 22:54:46.387,71.3046,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1780,0
2026-05-06 22:54:46.787,71.7048,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1790,0
2026-05-06 22:54:47.187,72.1046,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1800,0
2026-05-06 22:54:47.587,72.5045,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1810,0
2026-05-06 22:54:47.987,72.9045,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1820,0
2026-05-06 22:54:48.387,73.3047,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1830,0
2026-05-06 22:54:48.787,73.7046,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1840,0
2026-05-06 22:54:49.187,74.1046,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1850,0
2026-05-06 22:54:49.587,74.5046,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1860,0
2026-05-06 22:54:49.987,74.9047,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1870,0
2026-05-06 22:54:50.387,75.3050,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1880,0
2026-05-06 22:54:50.787,75.7049,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1890,0
2026-05-06 22:54:51.187,76.1049,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1900,0
2026-05-06 22:54:51.587,76.5049,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1910,0
2026-05-06 22:54:51.988,76.9050,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1920,0
2026-05-06 22:54:52.388,77.3050,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1930,0
2026-05-06 22:54:52.788,77.7048,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1940,0
2026-05-06 22:54:53.188,78.1049,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1950,0
2026-05-06 22:54:53.588,78.5049,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1960,0
2026-05-06 22:54:53.988,78.9052,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1970,0
2026-05-06 22:54:54.388,79.3050,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1980,0
2026-05-06 22:54:54.788,79.7053,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,1990,0
2026-05-06 22:54:55.188,80.1050,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,2000,0
2026-05-06 22:54:55.588,80.5051,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,2010,0
2026-05-06 22:54:55.988,80.9052,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,2020,0
2026-05-06 22:54:56.388,81.3051,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,2030,0
2026-05-06 22:54:56.788,81.7051,,slider,0,0,0.00,0.00,6.60,AVAILABLE,HIGH_ANGLE_REQ,2040,0
