wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph
2026-05-07 00:07:56.002,123.7335,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3090,0,P,P,0.00
2026-05-07 00:07:56.402,124.1338,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3100,0,P,P,0.00
2026-05-07 00:07:56.802,124.5337,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3110,0,P,P,0.00
2026-05-07 00:07:57.202,124.9337,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3120,0,P,P,0.00
2026-05-07 00:07:57.603,125.3341,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3130,0,P,P,0.00
2026-05-07 00:07:58.002,125.7338,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3140,0,P,P,0.00
2026-05-07 00:07:58.403,126.1341,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3150,0,P,P,0.00
2026-05-07 00:07:58.802,126.5338,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3160,0,P,P,0.00
2026-05-07 00:07:59.203,126.9343,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3170,0,P,P,0.00
2026-05-07 00:07:59.602,127.3339,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3180,0,P,P,0.00
2026-05-07 00:08:00.003,127.7341,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3190,0,P,P,0.00
2026-05-07 00:08:00.402,128.1339,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3200,0,P,P,0.00
2026-05-07 00:08:00.803,128.5345,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3210,0,P,P,0.00
2026-05-07 00:08:01.202,128.9339,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3220,0,P,P,0.00
2026-05-07 00:08:01.603,129.3343,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3230,0,P,P,0.00
2026-05-07 00:08:02.003,129.7341,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3240,0,P,P,0.00
2026-05-07 00:08:02.402,130.1340,,slider,1,0,0.00,-0.00,1.50,ACTIVE,NONE,3250,0,P,P,0.00
2026-05-07 00:08:02.803,130.5342,,slider,1,0,0.00,-0.00,-0.30,ACTIVE,NONE,3260,0,P,P,0.00
2026-05-07 00:08:03.203,130.9345,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,3270,0,P,P,0.00
2026-05-07 00:08:03.603,131.3343,,slider,1,0,0.00,-0.00,1.10,ACTIVE,NONE,3280,0,P,P,0.00
2026-05-07 00:08:04.003,131.7346,,slider,1,0,0.00,-0.00,-2.00,ACTIVE,NONE,3290,0,P,P,0.00
2026-05-07 00:08:04.403,132.1346,,slider,1,0,0.00,-0.00,-4.70,ACTIVE,NONE,3300,0,P,P,0.00
2026-05-07 00:08:04.803,132.5346,,slider,1,0,0.00,-0.00,2.10,ACTIVE,NONE,3310,0,P,P,0.00
2026-05-07 00:08:05.203,132.9347,,slider,1,0,0.00,-0.00,0.30,ACTIVE,NONE,3320,0,P,P,0.00
2026-05-07 00:08:05.603,133.3347,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3330,0,P,P,0.00
2026-05-07 00:08:06.003,133.7348,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3340,0,P,P,0.00
2026-05-07 00:08:06.403,134.1349,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3350,0,P,P,0.00
2026-05-07 00:08:06.803,134.5349,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3360,0,P,P,0.00
2026-05-07 00:08:07.204,134.9351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3370,0,P,P,0.00
2026-05-07 00:08:07.604,135.3351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3380,0,P,P,0.00
2026-05-07 00:08:08.003,135.7349,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3390,0,P,P,0.00
2026-05-07 00:08:08.404,136.1351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3400,0,P,P,0.00
2026-05-07 00:08:08.803,136.5348,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3410,0,P,P,0.00
2026-05-07 00:08:09.204,136.9355,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3420,0,P,P,0.00
2026-05-07 00:08:09.604,137.3349,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3430,0,P,P,0.00
2026-05-07 00:08:10.004,137.7350,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3440,0,P,P,0.00
2026-05-07 00:08:10.404,138.1354,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3450,0,P,P,0.00
2026-05-07 00:08:10.804,138.5349,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3460,0,P,P,0.00
2026-05-07 00:08:11.204,138.9351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3470,0,P,P,0.00
2026-05-07 00:08:11.604,139.3354,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3480,0,P,P,0.00
2026-05-07 00:08:12.004,139.7351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3490,0,P,P,0.00
2026-05-07 00:08:12.404,140.1355,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3500,0,P,P,0.00
2026-05-07 00:08:12.804,140.5358,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3510,0,P,P,0.00
2026-05-07 00:08:13.204,140.9351,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3520,0,P,P,0.00
2026-05-07 00:08:13.604,141.3354,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3530,0,P,P,0.00
2026-05-07 00:08:14.004,141.7357,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3540,0,P,P,0.00
2026-05-07 00:08:14.404,142.1355,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3550,0,P,P,0.00
2026-05-07 00:08:14.804,142.5354,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3560,0,P,P,0.00
2026-05-07 00:08:15.204,142.9356,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3570,0,P,P,0.00
2026-05-07 00:08:15.604,143.3356,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3580,0,P,P,0.00
2026-05-07 00:08:16.004,143.7356,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3590,0,P,P,0.00
2026-05-07 00:08:16.405,144.1359,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3600,0,P,P,0.00
2026-05-07 00:08:16.804,144.5356,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3610,0,P,P,0.00
2026-05-07 00:08:17.205,144.9358,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3620,0,P,P,0.00
2026-05-07 00:08:17.604,145.3357,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3630,0,P,P,0.00
2026-05-07 00:08:18.005,145.7361,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3640,0,P,P,0.00
2026-05-07 00:08:18.404,146.1357,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3650,0,P,P,0.00
2026-05-07 00:08:18.805,146.5358,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3660,0,P,P,0.00
2026-05-07 00:08:19.205,146.9358,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3670,0,P,P,0.00
2026-05-07 00:08:19.605,147.3361,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3680,0,P,P,0.00
2026-05-07 00:08:20.005,147.7362,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3690,0,P,P,0.00
2026-05-07 00:08:20.405,148.1359,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3700,0,P,P,0.00
2026-05-07 00:08:20.805,148.5360,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3710,0,P,P,0.00
2026-05-07 00:08:21.205,148.9360,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3720,0,P,P,0.00
2026-05-07 00:08:21.605,149.3360,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3730,0,P,P,0.00
2026-05-07 00:08:22.005,149.7362,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3740,0,P,P,0.00
2026-05-07 00:08:22.405,150.1363,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3750,0,P,P,0.00
2026-05-07 00:08:22.805,150.5362,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3760,0,P,P,0.00
2026-05-07 00:08:23.205,150.9366,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3770,0,P,P,0.00
2026-05-07 00:08:23.605,151.3365,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3780,0,P,P,0.00
2026-05-07 00:08:24.005,151.7362,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3790,0,P,P,0.00
2026-05-07 00:08:24.405,152.1362,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3800,0,P,P,0.00
2026-05-07 00:08:24.805,152.5365,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3810,0,P,P,0.00
2026-05-07 00:08:25.205,152.9364,,slider,1,0,0.00,-0.00,0.60,ACTIVE,NONE,3820,0,P,P,0.00
2026-05-07 00:08:25.605,153.3366,,slider,1,0,0.00,-0.00,0.70,ACTIVE,NONE,3830,0,P,P,0.00
2026-05-07 00:08:26.006,153.7366,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,3840,0,P,P,0.00
2026-05-07 00:08:26.405,154.1366,,slider,1,0,0.00,-0.00,-0.80,ACTIVE,NONE,3850,0,P,P,0.00
2026-05-07 00:08:26.805,154.5365,,slider,1,0,0.00,-0.00,-0.70,ACTIVE,NONE,3860,0,P,P,0.00
2026-05-07 00:08:27.206,154.9367,,slider,1,0,0.00,-0.00,-0.30,ACTIVE,NONE,3870,0,P,P,0.00
2026-05-07 00:08:27.606,155.3367,,slider,1,0,0.00,-0.00,-0.10,ACTIVE,NONE,3880,0,P,P,0.00
2026-05-07 00:08:28.006,155.7367,,slider,1,0,0.00,-0.00,0.20,ACTIVE,NONE,3890,0,P,P,0.00
2026-05-07 00:08:28.406,156.1374,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,3900,0,P,P,0.00
2026-05-07 00:08:28.806,156.5369,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,3910,0,P,P,0.00
2026-05-07 00:08:29.206,156.9369,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,3920,0,P,P,0.00
2026-05-07 00:08:29.606,157.3368,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3930,0,P,P,0.00
2026-05-07 00:08:30.006,157.7369,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3940,0,P,P,0.00
2026-05-07 00:08:30.406,158.1369,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3950,0,P,P,0.00
2026-05-07 00:08:30.806,158.5370,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3960,0,P,P,0.00
2026-05-07 00:08:31.206,158.9370,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3970,0,P,P,0.00
2026-05-07 00:08:31.606,159.3370,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3980,0,P,P,0.00
2026-05-07 00:08:32.006,159.7372,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,3990,0,P,P,0.00
2026-05-07 00:08:32.406,160.1372,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,4000,0,P,P,0.00
2026-05-07 00:08:32.806,160.5373,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,4010,0,P,P,0.00
2026-05-07 00:08:33.206,160.9373,,slider,1,0,0.00,-0.00,-0.30,ACTIVE,NONE,4020,0,P,P,0.00
2026-05-07 00:08:33.606,161.3373,,slider,1,0,0.00,-0.00,-0.20,ACTIVE,NONE,4030,0,P,P,0.00
2026-05-07 00:08:34.006,161.7374,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,4040,0,P,P,0.00
2026-05-07 00:08:34.407,162.1376,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,4050,0,P,P,0.00
2026-05-07 00:08:34.806,162.5374,,slider,1,0,0.00,-0.00,0.10,ACTIVE,NONE,4060,0,P,P,0.00
2026-05-07 00:08:35.206,162.9373,,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,4070,0,P,P,0.00
2026-05-07 00:08:35.247,162.9779,gear_change:N,slider,1,0,0.00,-0.00,0.00,ACTIVE,NONE,4071,0,N,N,0.00
2026-05-07 00:08:35.287,163.0181,eac_transition:AVAILABLE,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4072,0,N,N,0.00
2026-05-07 00:08:35.607,163.3377,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4080,0,N,N,0.00
2026-05-07 00:08:36.007,163.7377,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4090,0,N,N,0.00
2026-05-07 00:08:36.407,164.1377,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4100,0,N,N,0.00
2026-05-07 00:08:36.807,164.5378,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4110,0,N,N,0.00
2026-05-07 00:08:37.207,164.9379,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4120,0,N,N,0.00
2026-05-07 00:08:37.607,165.3377,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4130,0,N,N,0.00
2026-05-07 00:08:37.628,165.3585,gear_change:D,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4130,0,D,D,0.00
2026-05-07 00:08:38.007,165.7379,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4140,0,D,D,0.00
2026-05-07 00:08:38.407,166.1380,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4150,0,D,D,0.00
2026-05-07 00:08:38.807,166.5381,,slider,0,0,0.00,-0.00,0.00,AVAILABLE,NONE,4160,0,D,D,0.00
2026-05-07 00:08:39.207,166.9381,,slider,0,0,0.00,-0.00,0.20,AVAILABLE,NONE,4170,0,D,N,0.00
2026-05-07 00:08:39.347,167.0783,gear_change:N,slider,0,0,0.00,-0.00,0.20,AVAILABLE,NONE,4173,0,N,N,0.00
2026-05-07 00:08:39.607,167.3380,,slider,0,0,0.00,-0.00,0.50,AVAILABLE,NONE,4180,0,N,N,0.00
2026-05-07 00:08:40.007,167.7382,,slider,0,0,0.00,-0.00,2.60,AVAILABLE,NONE,4190,0,N,N,0.00
2026-05-07 00:08:40.067,167.7980,gear_change:R,slider,0,0,0.00,-0.00,2.90,AVAILABLE,NONE,4191,0,R,R,0.00
2026-05-07 00:08:40.407,168.1381,,slider,0,0,0.00,-0.00,3.60,AVAILABLE,NONE,4200,0,R,R,0.00
2026-05-07 00:08:40.807,168.5382,,slider,0,0,0.00,-0.00,3.60,AVAILABLE,NONE,4210,0,R,R,0.00
2026-05-07 00:08:41.207,168.9383,,slider,0,0,0.00,-0.00,3.60,AVAILABLE,NONE,4220,0,R,P,0.00
2026-05-07 00:08:41.308,169.0384,gear_change:P,slider,0,0,0.00,-0.00,3.60,AVAILABLE,NONE,4222,0,P,P,0.00
2026-05-07 00:08:41.607,169.3383,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4230,0,P,P,0.00
2026-05-07 00:08:42.007,169.7383,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4240,0,P,P,0.00
2026-05-07 00:08:42.407,170.1382,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4250,0,P,P,0.00
2026-05-07 00:08:42.807,170.5383,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4260,0,P,P,0.00
2026-05-07 00:08:43.208,170.9385,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4270,0,P,P,0.00
2026-05-07 00:08:43.608,171.3385,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4280,0,P,P,0.00
2026-05-07 00:08:44.008,171.7385,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4290,0,P,P,0.00
2026-05-07 00:08:44.408,172.1386,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4300,0,P,P,0.00
2026-05-07 00:08:44.808,172.5388,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4310,0,P,P,0.00
2026-05-07 00:08:45.208,172.9386,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4320,0,P,P,0.00
2026-05-07 00:08:45.608,173.3389,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4330,0,P,P,0.00
2026-05-07 00:08:46.008,173.7387,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4340,0,P,P,0.00
2026-05-07 00:08:46.408,174.1388,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4350,0,P,P,0.00
2026-05-07 00:08:46.808,174.5390,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4360,0,P,P,0.00
2026-05-07 00:08:47.208,174.9389,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4370,0,P,P,0.00
2026-05-07 00:08:47.608,175.3389,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4380,0,P,P,0.00
2026-05-07 00:08:48.008,175.7389,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4390,0,P,P,0.00
2026-05-07 00:08:48.408,176.1390,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4400,0,P,P,0.00
2026-05-07 00:08:48.808,176.5389,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4410,0,P,P,0.00
2026-05-07 00:08:49.208,176.9390,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4420,0,P,P,0.00
2026-05-07 00:08:49.608,177.3391,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4430,0,P,P,0.00
2026-05-07 00:08:50.008,177.7390,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4440,0,P,P,0.00
2026-05-07 00:08:50.408,178.1391,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4450,0,P,P,0.00
2026-05-07 00:08:50.809,178.5395,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4460,0,P,P,0.00
2026-05-07 00:08:51.208,178.9392,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4470,0,P,P,0.00
2026-05-07 00:08:51.609,179.3393,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4480,0,P,P,0.00
2026-05-07 00:08:52.009,179.7393,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4490,0,P,P,0.00
2026-05-07 00:08:52.408,180.1392,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4500,0,P,P,0.00
2026-05-07 00:08:52.809,180.5393,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4510,0,P,P,0.00
2026-05-07 00:08:53.209,180.9396,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4520,0,P,P,0.00
2026-05-07 00:08:53.609,181.3393,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4530,0,P,P,0.00
2026-05-07 00:08:54.009,181.7395,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4540,0,P,P,0.00
2026-05-07 00:08:54.409,182.1395,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4550,0,P,P,0.00
2026-05-07 00:08:54.809,182.5395,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4560,0,P,P,0.00
2026-05-07 00:08:55.209,182.9398,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4570,0,P,P,0.00
2026-05-07 00:08:55.609,183.3398,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4580,0,P,P,0.00
2026-05-07 00:08:56.009,183.7398,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4590,0,P,P,0.00
2026-05-07 00:08:56.409,184.1398,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4600,0,P,P,0.00
2026-05-07 00:08:56.809,184.5397,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4610,0,P,P,0.00
2026-05-07 00:08:57.209,184.9397,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4620,0,P,P,0.00
2026-05-07 00:08:57.609,185.3399,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4630,0,P,P,0.00
2026-05-07 00:08:58.009,185.7398,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4640,0,P,P,0.00
2026-05-07 00:08:58.409,186.1399,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4650,0,P,P,0.00
2026-05-07 00:08:58.809,186.5400,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4660,0,P,P,0.00
2026-05-07 00:08:59.209,186.9401,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4670,0,P,P,0.00
2026-05-07 00:08:59.609,187.3400,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4680,0,P,P,0.00
2026-05-07 00:09:00.009,187.7400,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4690,0,P,P,0.00
2026-05-07 00:09:00.409,188.1401,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4700,0,P,P,0.00
2026-05-07 00:09:00.809,188.5400,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4710,0,P,P,0.00
2026-05-07 00:09:01.209,188.9401,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4720,0,P,P,0.00
2026-05-07 00:09:01.610,189.3402,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4730,0,P,P,0.00
2026-05-07 00:09:02.010,189.7402,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4740,0,P,P,0.00
2026-05-07 00:09:02.410,190.1402,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4750,0,P,P,0.00
2026-05-07 00:09:02.810,190.5405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4760,0,P,P,0.00
2026-05-07 00:09:03.210,190.9404,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4770,0,P,P,0.00
2026-05-07 00:09:03.610,191.3403,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4780,0,P,P,0.00
2026-05-07 00:09:04.010,191.7404,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4790,0,P,P,0.00
2026-05-07 00:09:04.410,192.1404,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4800,0,P,P,0.00
2026-05-07 00:09:04.810,192.5403,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4810,0,P,P,0.00
2026-05-07 00:09:05.210,192.9405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4820,0,P,P,0.00
2026-05-07 00:09:05.610,193.3405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4830,0,P,P,0.00
2026-05-07 00:09:06.010,193.7404,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4840,0,P,P,0.00
2026-05-07 00:09:06.410,194.1405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4850,0,P,P,0.00
2026-05-07 00:09:06.810,194.5405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4860,0,P,P,0.00
2026-05-07 00:09:07.210,194.9406,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4870,0,P,P,0.00
2026-05-07 00:09:07.610,195.3405,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4880,0,P,P,0.00
2026-05-07 00:09:08.010,195.7406,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4890,0,P,P,0.00
2026-05-07 00:09:08.410,196.1406,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4900,0,P,P,0.00
2026-05-07 00:09:08.810,196.5408,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4910,0,P,P,0.00
2026-05-07 00:09:09.210,196.9408,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4920,0,P,P,0.00
2026-05-07 00:09:09.610,197.3408,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4930,0,P,P,0.00
2026-05-07 00:09:10.010,197.7408,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4940,0,P,P,0.00
2026-05-07 00:09:10.410,198.1408,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4950,0,P,P,0.00
2026-05-07 00:09:10.810,198.5409,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4960,0,P,P,0.00
2026-05-07 00:09:11.210,198.9409,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4970,0,P,P,0.00
2026-05-07 00:09:11.611,199.3410,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4980,0,P,P,0.00
2026-05-07 00:09:12.011,199.7410,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,4990,0,P,P,0.00
2026-05-07 00:09:12.411,200.1412,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5000,0,P,P,0.00
2026-05-07 00:09:12.811,200.5413,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5010,0,P,P,0.00
2026-05-07 00:09:13.211,200.9412,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5020,0,P,P,0.00
2026-05-07 00:09:13.611,201.3413,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5030,0,P,P,0.00
2026-05-07 00:09:14.011,201.7414,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5040,0,P,P,0.00
2026-05-07 00:09:14.411,202.1413,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5050,0,P,P,0.00
2026-05-07 00:09:14.811,202.5415,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5060,0,P,P,0.00
2026-05-07 00:09:15.211,202.9415,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5070,0,P,P,0.00
2026-05-07 00:09:15.611,203.3415,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5080,0,P,P,0.00
2026-05-07 00:09:16.011,203.7414,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5090,0,P,P,0.00
2026-05-07 00:09:16.411,204.1416,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5100,0,P,P,0.00
2026-05-07 00:09:16.811,204.5417,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5110,0,P,P,0.00
2026-05-07 00:09:17.211,204.9417,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5120,0,P,P,0.00
2026-05-07 00:09:17.611,205.3418,,slider,0,0,0.00,-0.00,3.00,AVAILABLE,NONE,5130,0,P,P,0.00
