wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors,gear,gear_request,di_vehicle_speed_mph,brake_pedal,brake_state
2026-05-21 19:04:30.064,0.0861,eac_transition:INHIBITED,slider,0,0,0.00,0.00,21.60,INHIBITED,OUT_OF_RANGE,1,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:30.144,0.1661,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,21.60,AVAILABLE,OUT_OF_RANGE,4,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:30.385,0.4070,,slider,0,0,0.00,0.00,21.60,AVAILABLE,OUT_OF_RANGE,10,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:30.725,0.7469,engage,slider,1,0,21.60,21.60,21.60,AVAILABLE,OUT_OF_RANGE,18,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:30.768,0.7902,eac_transition:ACTIVE,slider,1,0,21.60,21.60,21.60,ACTIVE,NONE,20,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:30.768,0.7902,,slider,1,0,21.60,21.60,21.60,ACTIVE,NONE,20,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:31.166,1.1888,,slider,1,0,21.60,21.60,21.60,ACTIVE,NONE,30,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:31.566,1.5888,,slider,1,0,21.60,21.60,21.60,ACTIVE,NONE,40,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:31.967,1.9894,,slider,1,0,21.60,21.60,21.60,ACTIVE,NONE,50,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:32.367,2.3890,,slider,1,0,21.60,21.60,21.10,ACTIVE,NONE,60,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:32.766,2.7885,,slider,1,0,21.60,21.60,23.90,ACTIVE,NONE,70,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:33.058,3.0805,eac_transition:INHIBITED,slider,1,0,21.60,21.60,7.60,INHIBITED,HANDS_ON,77,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:33.166,3.1887,,slider,1,0,21.60,21.60,7.80,INHIBITED,HANDS_ON,80,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:33.566,3.5883,,slider,1,0,21.60,21.60,18.60,INHIBITED,HANDS_ON,90,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:33.982,4.0043,,slider,1,0,21.60,21.60,-6.70,INHIBITED,HANDS_ON,100,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:34.367,4.3890,,slider,1,0,21.60,21.60,14.40,INHIBITED,HANDS_ON,110,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:34.767,4.7893,,slider,1,0,21.60,21.60,14.40,INHIBITED,HANDS_ON,120,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:35.167,5.1891,,slider,1,0,21.60,21.60,14.40,INHIBITED,HANDS_ON,130,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:35.567,5.5889,,slider,1,0,21.60,21.60,14.40,INHIBITED,HANDS_ON,140,0,P,P,0.00,released,RELEASED
2026-05-21 19:04:35.746,5.7681,estop:disconnect requested,slider,0,1,21.60,21.60,14.40,INHIBITED,HANDS_ON,144,0,P,P,0.00,released,RELEASED
