wall_time,monotonic,event,mode,engaged,estop,target_deg,commanded_deg,measured_deg,eac_status,eac_error,rx_count_0x370,bus_errors
2026-05-06 23:30:56.222,6.8817,,slider,0,0,0.00,0.00,11.50,AVAILABLE,OUT_OF_RANGE,170,0
2026-05-06 23:30:56.622,7.2819,,slider,0,0,0.00,0.00,11.50,AVAILABLE,OUT_OF_RANGE,180,0
2026-05-06 23:30:57.022,7.6820,,slider,0,0,0.00,0.00,11.40,AVAILABLE,OUT_OF_RANGE,190,0
2026-05-06 23:30:57.422,8.0819,,slider,0,0,0.00,0.00,11.40,AVAILABLE,OUT_OF_RANGE,200,0
2026-05-06 23:30:57.822,8.4823,,slider,0,0,0.00,0.00,11.40,AVAILABLE,OUT_OF_RANGE,210,0
2026-05-06 23:30:58.222,8.8822,,slider,0,0,0.00,0.00,11.20,AVAILABLE,OUT_OF_RANGE,220,0
2026-05-06 23:30:58.622,9.2822,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,230,0
2026-05-06 23:30:59.022,9.6820,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,240,0
2026-05-06 23:30:59.422,10.0822,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,250,0
2026-05-06 23:30:59.822,10.4820,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,260,0
2026-05-06 23:31:00.222,10.8820,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,270,0
2026-05-06 23:31:00.622,11.2821,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,280,0
2026-05-06 23:31:01.022,11.6820,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,290,0
2026-05-06 23:31:01.423,12.0824,,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,300,0
2026-05-06 23:31:01.619,12.2787,30mph_on,slider,0,0,0.00,0.00,11.30,AVAILABLE,OUT_OF_RANGE,304,0
2026-05-06 23:31:01.663,12.3226,eac_transition:INHIBITED,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,306,0
2026-05-06 23:31:01.819,12.4790,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,310,0
2026-05-06 23:31:02.219,12.8789,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,320,0
2026-05-06 23:31:02.622,13.2818,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,330,0
2026-05-06 23:31:03.019,13.6790,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,340,0
2026-05-06 23:31:03.420,14.0792,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,350,0
2026-05-06 23:31:03.820,14.4794,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,360,0
2026-05-06 23:31:04.220,14.8795,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,370,0
2026-05-06 23:31:04.620,15.2800,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,380,0
2026-05-06 23:31:05.020,15.6798,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,390,0
2026-05-06 23:31:05.420,16.0799,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,400,0
2026-05-06 23:31:05.820,16.4799,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,410,0
2026-05-06 23:31:06.221,16.8801,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,420,0
2026-05-06 23:31:06.621,17.2803,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,430,0
2026-05-06 23:31:07.021,17.6803,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,440,0
2026-05-06 23:31:07.421,18.0805,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,450,0
2026-05-06 23:31:07.821,18.4805,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,460,0
2026-05-06 23:31:08.221,18.8806,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,470,0
2026-05-06 23:31:08.621,19.2808,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,480,0
2026-05-06 23:31:09.022,19.6810,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,490,0
2026-05-06 23:31:09.422,20.0810,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,500,0
2026-05-06 23:31:09.822,20.4812,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,510,0
2026-05-06 23:31:10.222,20.8812,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,520,0
2026-05-06 23:31:10.622,21.2815,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,530,0
2026-05-06 23:31:11.022,21.6816,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,540,0
2026-05-06 23:31:11.422,22.0814,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,550,0
2026-05-06 23:31:11.822,22.4816,,slider,0,0,0.00,0.00,11.20,INHIBITED,OUT_OF_RANGE,560,0
2026-05-06 23:31:12.222,22.8818,,slider,0,0,0.00,0.00,11.20,INHIBITED,OUT_OF_RANGE,570,0
2026-05-06 23:31:12.623,23.2819,,slider,0,0,0.00,0.00,10.90,INHIBITED,OUT_OF_RANGE,580,0
2026-05-06 23:31:13.023,23.6818,,slider,0,0,0.00,0.00,11.00,INHIBITED,OUT_OF_RANGE,590,0
2026-05-06 23:31:13.423,24.0819,,slider,0,0,0.00,0.00,10.80,INHIBITED,OUT_OF_RANGE,600,0
2026-05-06 23:31:13.823,24.4821,,slider,0,0,0.00,0.00,10.80,INHIBITED,OUT_OF_RANGE,610,0
2026-05-06 23:31:14.223,24.8824,,slider,0,0,0.00,0.00,10.80,INHIBITED,OUT_OF_RANGE,620,0
2026-05-06 23:31:14.623,25.2824,,slider,0,0,0.00,0.00,10.80,INHIBITED,OUT_OF_RANGE,630,0
2026-05-06 23:31:15.023,25.6825,,slider,0,0,0.00,0.00,10.80,INHIBITED,OUT_OF_RANGE,640,0
2026-05-06 23:31:15.419,26.0778,,slider,0,0,0.00,0.00,11.00,INHIBITED,OUT_OF_RANGE,650,0
2026-05-06 23:31:15.819,26.4779,,slider,0,0,0.00,0.00,11.00,INHIBITED,OUT_OF_RANGE,660,0
2026-05-06 23:31:16.219,26.8782,,slider,0,0,0.00,0.00,11.00,INHIBITED,OUT_OF_RANGE,670,0
2026-05-06 23:31:16.624,27.2830,,slider,0,0,0.00,0.00,11.10,INHIBITED,OUT_OF_RANGE,680,0
2026-05-06 23:31:17.024,27.6830,,slider,0,0,0.00,0.00,11.10,INHIBITED,OUT_OF_RANGE,690,0
2026-05-06 23:31:17.419,28.0785,,slider,0,0,0.00,0.00,11.10,INHIBITED,OUT_OF_RANGE,700,0
2026-05-06 23:31:17.820,28.4787,,slider,0,0,0.00,0.00,11.10,INHIBITED,OUT_OF_RANGE,710,0
2026-05-06 23:31:18.220,28.8786,,slider,0,0,0.00,0.00,11.20,INHIBITED,OUT_OF_RANGE,720,0
2026-05-06 23:31:18.620,29.2787,,slider,0,0,0.00,0.00,11.20,INHIBITED,OUT_OF_RANGE,730,0
2026-05-06 23:31:19.020,29.6789,,slider,0,0,0.00,0.00,11.20,INHIBITED,OUT_OF_RANGE,740,0
2026-05-06 23:31:19.420,30.0792,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,750,0
2026-05-06 23:31:19.820,30.4791,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,760,0
2026-05-06 23:31:20.220,30.8791,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,770,0
2026-05-06 23:31:20.620,31.2793,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,780,0
2026-05-06 23:31:21.020,31.6794,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,790,0
2026-05-06 23:31:21.421,32.0797,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,800,0
2026-05-06 23:31:21.821,32.4798,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,810,0
2026-05-06 23:31:22.221,32.8799,,slider,0,0,0.00,0.00,11.60,INHIBITED,OUT_OF_RANGE,820,0
2026-05-06 23:31:22.621,33.2801,,slider,0,0,0.00,0.00,11.70,INHIBITED,OUT_OF_RANGE,830,0
2026-05-06 23:31:23.021,33.6801,,slider,0,0,0.00,0.00,11.70,INHIBITED,OUT_OF_RANGE,840,0
2026-05-06 23:31:23.421,34.0801,,slider,0,0,0.00,0.00,11.80,INHIBITED,OUT_OF_RANGE,850,0
2026-05-06 23:31:23.822,34.4804,,slider,0,0,0.00,0.00,11.90,INHIBITED,OUT_OF_RANGE,860,0
2026-05-06 23:31:24.222,34.8804,,slider,0,0,0.00,0.00,11.80,INHIBITED,OUT_OF_RANGE,870,0
2026-05-06 23:31:24.622,35.2807,,slider,0,0,0.00,0.00,11.30,INHIBITED,OUT_OF_RANGE,880,0
2026-05-06 23:31:25.022,35.6808,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,890,0
2026-05-06 23:31:25.422,36.0810,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,900,0
2026-05-06 23:31:25.822,36.4810,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,910,0
2026-05-06 23:31:26.222,36.8811,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,920,0
2026-05-06 23:31:26.622,37.2810,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,930,0
2026-05-06 23:31:27.023,37.6812,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,940,0
2026-05-06 23:31:27.423,38.0813,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,950,0
2026-05-06 23:31:27.823,38.4814,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,960,0
2026-05-06 23:31:28.223,38.8815,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,970,0
2026-05-06 23:31:28.623,39.2817,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,980,0
2026-05-06 23:31:29.023,39.6817,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,990,0
2026-05-06 23:31:29.423,40.0818,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1000,0
2026-05-06 23:31:29.824,40.4821,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1010,0
2026-05-06 23:31:30.224,40.8821,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1020,0
2026-05-06 23:31:30.624,41.2821,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1030,0
2026-05-06 23:31:31.024,41.6823,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1040,0
2026-05-06 23:31:31.424,42.0825,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1050,0
2026-05-06 23:31:31.825,42.4831,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1060,0
2026-05-06 23:31:32.224,42.8827,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1070,0
2026-05-06 23:31:32.624,43.2828,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1080,0
2026-05-06 23:31:33.024,43.6829,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1090,0
2026-05-06 23:31:33.425,44.0830,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1100,0
2026-05-06 23:31:33.825,44.4831,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1110,0
2026-05-06 23:31:34.225,44.8832,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1120,0
2026-05-06 23:31:34.621,45.2797,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1130,0
2026-05-06 23:31:35.025,45.6835,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1140,0
2026-05-06 23:31:35.421,46.0792,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1150,0
2026-05-06 23:31:35.821,46.4790,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1160,0
2026-05-06 23:31:36.221,46.8794,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1170,0
2026-05-06 23:31:36.621,47.2795,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1180,0
2026-05-06 23:31:37.026,47.6842,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1190,0
2026-05-06 23:31:37.421,48.0795,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1200,0
2026-05-06 23:31:37.822,48.4801,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1210,0
2026-05-06 23:31:38.222,48.8799,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1220,0
2026-05-06 23:31:38.622,49.2799,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1230,0
2026-05-06 23:31:39.022,49.6801,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1240,0
2026-05-06 23:31:39.422,50.0803,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1250,0
2026-05-06 23:31:39.822,50.4803,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1260,0
2026-05-06 23:31:40.222,50.8805,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1270,0
2026-05-06 23:31:40.623,51.2811,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1280,0
2026-05-06 23:31:41.023,51.6808,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1290,0
2026-05-06 23:31:41.423,52.0809,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1300,0
2026-05-06 23:31:41.823,52.4810,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1310,0
2026-05-06 23:31:42.223,52.8810,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1320,0
2026-05-06 23:31:42.623,53.2812,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1330,0
2026-05-06 23:31:43.023,53.6811,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1340,0
2026-05-06 23:31:43.423,54.0815,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1350,0
2026-05-06 23:31:43.823,54.4814,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1360,0
2026-05-06 23:31:44.224,54.8818,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1370,0
2026-05-06 23:31:44.624,55.2817,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1380,0
2026-05-06 23:31:44.864,55.5219,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1386,0
2026-05-06 23:31:44.904,55.5618,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1387,0
2026-05-06 23:31:45.024,55.6817,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1390,0
2026-05-06 23:31:45.144,55.8022,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1393,0
2026-05-06 23:31:45.184,55.8417,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1394,0
2026-05-06 23:31:45.424,56.0821,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1400,0
2026-05-06 23:31:45.424,56.0822,,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1400,0
2026-05-06 23:31:45.464,56.1219,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1401,0
2026-05-06 23:31:45.704,56.3619,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1407,0
2026-05-06 23:31:45.744,56.4020,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1408,0
2026-05-06 23:31:45.824,56.4821,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1410,0
2026-05-06 23:31:45.984,56.6419,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1414,0
2026-05-06 23:31:46.024,56.6821,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1415,0
2026-05-06 23:31:46.224,56.8820,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1420,0
2026-05-06 23:31:46.625,57.2828,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1430,0
2026-05-06 23:31:46.944,57.6023,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1438,0
2026-05-06 23:31:46.984,57.6422,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1439,0
2026-05-06 23:31:47.024,57.6823,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1440,0
2026-05-06 23:31:47.064,57.7223,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1441,0
2026-05-06 23:31:47.104,57.7622,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1442,0
2026-05-06 23:31:47.425,58.0824,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1450,0
2026-05-06 23:31:47.465,58.1224,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1451,0
2026-05-06 23:31:47.500,58.1582,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1452,0
2026-05-06 23:31:47.825,58.4824,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1460,0
2026-05-06 23:31:48.220,58.8781,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1470,0
2026-05-06 23:31:48.620,59.2781,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1480,0
2026-05-06 23:31:49.020,59.6783,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1490,0
2026-05-06 23:31:49.420,60.0783,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1500,0
2026-05-06 23:31:49.821,60.4785,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1510,0
2026-05-06 23:31:50.221,60.8784,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1520,0
2026-05-06 23:31:50.621,61.2786,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1530,0
2026-05-06 23:31:51.021,61.6787,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1540,0
2026-05-06 23:31:51.421,62.0788,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1550,0
2026-05-06 23:31:51.821,62.4790,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1560,0
2026-05-06 23:31:52.221,62.8791,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1570,0
2026-05-06 23:31:52.622,63.2797,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1580,0
2026-05-06 23:31:53.022,63.6793,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1590,0
2026-05-06 23:31:53.422,64.0795,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1600,0
2026-05-06 23:31:53.822,64.4796,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1610,0
2026-05-06 23:31:54.222,64.8797,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1620,0
2026-05-06 23:31:54.622,65.2799,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1630,0
2026-05-06 23:31:55.022,65.6799,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1640,0
2026-05-06 23:31:55.422,66.0800,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1650,0
2026-05-06 23:31:55.823,66.4802,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1660,0
2026-05-06 23:31:56.223,66.8802,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1670,0
2026-05-06 23:31:56.423,67.0802,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1675,0
2026-05-06 23:31:56.463,67.1204,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1676,0
2026-05-06 23:31:56.623,67.2806,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1680,0
2026-05-06 23:31:56.703,67.3606,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1682,0
2026-05-06 23:31:56.743,67.4009,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1683,0
2026-05-06 23:31:56.983,67.6408,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1689,0
2026-05-06 23:31:57.023,67.6806,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1690,0
2026-05-06 23:31:57.023,67.6806,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1690,0
2026-05-06 23:31:57.223,67.8806,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1695,0
2026-05-06 23:31:57.303,67.9607,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1697,0
2026-05-06 23:31:57.343,68.0006,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1698,0
2026-05-06 23:31:57.383,68.0407,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1699,0
2026-05-06 23:31:57.423,68.0805,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1700,0
2026-05-06 23:31:57.623,68.2809,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1705,0
2026-05-06 23:31:57.743,68.4008,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1708,0
2026-05-06 23:31:57.783,68.4406,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1709,0
2026-05-06 23:31:57.824,68.4810,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1710,0
2026-05-06 23:31:57.824,68.4811,,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1710,0
2026-05-06 23:31:57.864,68.5210,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1711,0
2026-05-06 23:31:57.903,68.5609,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1712,0
2026-05-06 23:31:57.983,68.6409,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1714,0
2026-05-06 23:31:58.103,68.7609,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1717,0
2026-05-06 23:31:58.144,68.8010,eac_transition:AVAILABLE,slider,0,0,0.00,0.00,10.50,AVAILABLE,OUT_OF_RANGE,1718,0
2026-05-06 23:31:58.224,68.8811,eac_transition:INHIBITED,slider,0,0,0.00,0.00,10.50,INHIBITED,OUT_OF_RANGE,1720,0
